39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
59, Local-gov, 420537, 9, Adm-clerical, White, Female, 38, United-States, >50K
34, Local-gov, 119411, 9, Protective-serv, White, Male, 40, Portugal, <=50K
53, Self-emp-inc, 128272, 16, Exec-managerial, White, Male, 70, United-States, >50K
51, Private, 386773, 13, Sales, White, Male, 55, United-States, >50K
32, Private, 283268, 6, Other-service, White, Female, 42, United-States, <=50K
31, State-gov, 301526, 10, Other-service, White, Male, 40, United-States, <=50K
22, Private, 151790, 10, Sales, White, Female, 30, Germany, <=50K
47, Self-emp-not-inc, 106252, 13, Sales, White, Female, 50, United-States, <=50K
32, Private, 188557, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
26, Private, 171114, 10, Farming-fishing, White, Female, 38, United-States, <=50K
37, Private, 327323, 3, Farming-fishing, White, Male, 32, Guatemala, <=50K
31, Private, 244147, 9, Craft-repair, White, Male, 55, United-States, <=50K
37, Private, 280282, 11, Tech-support, White, Female, 24, United-States, >50K
55, Private, 116442, 9, Sales, White, Male, 38, United-States, <=50K
23, Local-gov, 282579, 11, Tech-support, White, Male, 56, United-States, <=50K
36, Private, 51838, 10, Adm-clerical, White, Female, 40, United-States, <=50K
34, Private, 73585, 14, Prof-specialty, White, Male, 40, ?, <=50K
43, Private, 226902, 13, Sales, White, Male, 50, United-States, >50K
54, Private, 279129, 10, Tech-support, White, Male, 40, United-States, <=50K
43, State-gov, 146908, 10, Craft-repair, White, Male, 40, ?, <=50K
28, Private, 196690, 11, Machine-op-inspct, White, Female, 42, United-States, <=50K
40, Private, 130760, 11, Exec-managerial, White, Male, 50, United-States, >50K
41, Self-emp-not-inc, 49572, 10, Exec-managerial, White, Male, 60, United-States, <=50K
40, Private, 237601, 13, Sales, Other, Female, 55, United-States, >50K
42, Private, 169628, 10, Adm-clerical, Black, Female, 38, United-States, <=50K
61, Self-emp-not-inc, 36671, 9, Farming-fishing, White, Male, 50, United-States, <=50K
18, Private, 231193, 8, Machine-op-inspct, White, Male, 30, United-States, <=50K
59, ?, 192130, 9, ?, White, Male, 16, United-States, <=50K
21, ?, 149704, 9, ?, White, Female, 40, United-States, <=50K
48, Private, 102102, 11, Tech-support, White, Male, 50, United-States, >50K
41, Self-emp-inc, 32185, 13, Tech-support, White, Male, 40, United-States, <=50K
18, ?, 196061, 10, ?, White, Male, 33, United-States, <=50K
23, Private, 211046, 9, Sales, White, Female, 40, United-States, <=50K
60, Private, 31577, 9, Transport-moving, White, Male, 60, United-States, >50K
22, Private, 162343, 10, Other-service, Black, Male, 20, United-States, <=50K
61, Private, 128831, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
25, Private, 316688, 9, Machine-op-inspct, Black, Male, 40, United-States, <=50K
46, Private, 90758, 14, Tech-support, White, Male, 35, United-States, >50K
43, Private, 274363, 13, Exec-managerial, White, Male, 40, England, >50K
43, Private, 154538, 12, Craft-repair, White, Male, 40, United-States, <=50K
24, Private, 106085, 9, Other-service, Black, Male, 30, United-States, <=50K
68, Self-emp-not-inc, 315859, 7, Farming-fishing, White, Male, 20, United-States, <=50K
31, Private, 51471, 9, Adm-clerical, White, Female, 38, United-States, <=50K
17, Private, 193830, 7, Sales, White, Female, 20, United-States, <=50K
32, Private, 231043, 9, Craft-repair, White, Male, 48, United-States, >50K
50, ?, 23780, 14, ?, White, Male, 40, United-States, <=50K
33, Private, 169879, 13, Prof-specialty, White, Male, 47, United-States, >50K
64, Private, 270333, 13, Prof-specialty, White, Male, 40, United-States, >50K
20, Private, 138768, 9, Transport-moving, White, Male, 30, United-States, <=50K
30, Private, 191571, 9, Other-service, White, Female, 36, United-States, <=50K
22, ?, 219941, 10, ?, Black, Male, 40, United-States, <=50K
43, Private, 94113, 10, Exec-managerial, White, Male, 45, United-States, <=50K
22, Private, 137510, 10, Adm-clerical, White, Male, 40, United-States, <=50K
17, Private, 32607, 6, Farming-fishing, White, Male, 20, United-States, <=50K
47, Self-emp-not-inc, 93208, 9, Other-service, White, Female, 75, Italy, <=50K
41, Private, 254440, 11, Prof-specialty, White, Female, 60, United-States, <=50K
56, Private, 186556, 10, Craft-repair, White, Male, 50, United-States, >50K
64, Private, 169871, 9, Transport-moving, White, Male, 45, United-States, <=50K
47, Private, 191277, 9, Transport-moving, White, Male, 50, United-States, >50K
48, Private, 167159, 11, Adm-clerical, White, Male, 40, United-States, <=50K
31, Private, 171871, 14, Prof-specialty, White, Female, 46, United-States, <=50K
29, Private, 154411, 11, Tech-support, White, Male, 40, United-States, <=50K
30, Private, 129227, 9, Adm-clerical, White, Female, 40, United-States, <=50K
32, Private, 110331, 9, Exec-managerial, White, Male, 60, United-States, <=50K
57, Private, 34269, 9, Transport-moving, White, Male, 42, United-States, >50K
62, Private, 174355, 9, Other-service, White, Female, 40, United-States, <=50K
39, Private, 680390, 9, Machine-op-inspct, White, Female, 24, United-States, <=50K
43, Private, 233130, 10, Adm-clerical, White, Male, 25, United-States, <=50K
24, Self-emp-inc, 165474, 13, Sales, White, Male, 40, United-States, <=50K
42, ?, 257780, 7, ?, White, Male, 15, United-States, <=50K
53, Private, 194259, 10, Adm-clerical, White, Female, 40, United-States, >50K
26, Private, 280093, 10, Handlers-cleaners, White, Male, 40, United-States, <=50K
73, Self-emp-not-inc, 177387, 9, Exec-managerial, White, Male, 40, United-States, <=50K
72, ?, 28929, 7, ?, White, Female, 24, United-States, <=50K
55, Private, 105304, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
25, Private, 499233, 9, Adm-clerical, White, Male, 40, United-States, <=50K
41, Private, 180572, 13, Prof-specialty, White, Female, 50, United-States, >50K
24, Private, 321435, 13, Exec-managerial, White, Male, 50, United-States, <=50K
63, Private, 86108, 9, Farming-fishing, White, Male, 6, United-States, <=50K
17, Private, 198124, 7, Sales, White, Male, 20, United-States, <=50K
35, Private, 135162, 10, Craft-repair, White, Male, 50, United-States, <=50K
51, Private, 146813, 10, Prof-specialty, White, Male, 40, United-States, >50K
62, Local-gov, 291175, 13, Prof-specialty, White, Female, 48, United-States, <=50K
55, Private, 387569, 9, Craft-repair, White, Male, 40, United-States, >50K
43, Private, 102895, 10, Prof-specialty, White, Male, 40, United-States, <=50K
40, Local-gov, 33274, 9, Other-service, White, Female, 50, United-States, <=50K
37, Private, 86551, 13, Exec-managerial, White, Male, 45, United-States, >50K
39, Private, 138192, 13, Craft-repair, White, Male, 40, United-States, <=50K
31, Private, 118966, 9, Craft-repair, White, Male, 18, United-States, <=50K
61, Private, 99784, 14, Prof-specialty, White, Female, 40, United-States, >50K
26, Private, 90980, 11, Adm-clerical, White, Female, 55, United-States, <=50K
46, Self-emp-not-inc, 177407, 9, Sales, White, Male, 50, United-States, <=50K
26, Private, 96467, 13, Prof-specialty, White, Female, 40, United-States, <=50K
48, State-gov, 327886, 16, Prof-specialty, White, Male, 50, United-States, >50K
34, Private, 111567, 9, Transport-moving, White, Male, 40, United-States, <=50K
34, Local-gov, 166545, 9, Adm-clerical, White, Female, 40, United-States, <=50K
59, Private, 142182, 9, Other-service, White, Male, 40, United-States, >50K
34, Private, 188798, 13, Prof-specialty, White, Female, 40, United-States, <=50K
49, Private, 38563, 13, Exec-managerial, White, Female, 56, United-States, >50K
18, Private, 216284, 7, Adm-clerical, White, Female, 20, United-States, <=50K
43, Private, 191547, 9, Farming-fishing, White, Male, 40, Mexico, <=50K
48, Private, 285335, 7, Exec-managerial, White, Male, 50, United-States, <=50K
28, Self-emp-inc, 142712, 10, Exec-managerial, White, Male, 70, United-States, <=50K
33, Private, 80945, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
24, Private, 309055, 10, Sales, White, Female, 15, United-States, <=50K
21, Private, 62339, 6, Handlers-cleaners, White, Male, 40, United-States, <=50K
17, Private, 368700, 7, Sales, White, Male, 28, United-States, <=50K
39, Private, 176186, 10, Farming-fishing, White, Male, 50, United-States, >50K
29, Self-emp-not-inc, 266855, 13, Prof-specialty, White, Male, 40, United-States, <=50K
44, Private, 48087, 13, Exec-managerial, White, Male, 40, United-States, >50K
24, Private, 121313, 10, Transport-moving, White, Male, 50, United-States, <=50K
71, Self-emp-not-inc, 143437, 14, Sales, White, Male, 40, United-States, >50K
51, Self-emp-not-inc, 160724, 13, Sales, Asian-Pac-Islander, Male, 40, China, >50K
55, Private, 282753, 3, Other-service, Black, Male, 25, United-States, <=50K
41, Private, 194636, 13, Exec-managerial, White, Male, 60, United-States, >50K
23, Private, 153044, 9, Handlers-cleaners, Black, Female, 7, United-States, <=50K
38, Private, 411797, 11, Adm-clerical, White, Female, 40, United-States, <=50K
39, Private, 117683, 9, Transport-moving, White, Male, 40, United-States, >50K
19, Private, 376540, 9, Adm-clerical, White, Female, 30, United-States, <=50K
49, Private, 72393, 5, Machine-op-inspct, White, Female, 40, United-States, <=50K
32, Private, 270335, 13, Adm-clerical, White, Male, 40, Philippines, >50K
27, Private, 96226, 9, Craft-repair, White, Male, 70, United-States, <=50K
38, Private, 95336, 13, Sales, White, Male, 50, United-States, >50K
33, Private, 258498, 10, Craft-repair, White, Female, 60, United-States, <=50K
63, ?, 149698, 10, ?, White, Male, 15, United-States, <=50K
23, Private, 205865, 13, Exec-managerial, White, Male, 28, United-States, <=50K
33, Self-emp-inc, 155781, 10, Craft-repair, White, Male, 60, ?, <=50K
54, Self-emp-not-inc, 406468, 9, Sales, Black, Male, 40, United-States, <=50K
29, Private, 177119, 11, Tech-support, White, Female, 45, United-States, <=50K
48, ?, 144397, 10, ?, Black, Female, 30, United-States, <=50K
35, Self-emp-not-inc, 372525, 13, Exec-managerial, White, Male, 40, United-States, <=50K
28, Private, 164170, 11, Adm-clerical, Asian-Pac-Islander, Female, 40, India, <=50K
37, Private, 183800, 13, Prof-specialty, White, Male, 50, United-States, >50K
42, Self-emp-not-inc, 177307, 15, Farming-fishing, White, Male, 65, United-States, >50K
40, Private, 170108, 14, Prof-specialty, White, Male, 40, United-States, <=50K
47, Private, 341995, 10, Sales, White, Male, 55, United-States, <=50K
22, Private, 226508, 13, Exec-managerial, White, Female, 50, United-States, <=50K
30, Private, 87418, 13, Exec-managerial, White, Male, 45, United-States, >50K
28, Private, 109165, 9, Tech-support, White, Male, 40, United-States, <=50K
63, Local-gov, 28856, 4, Other-service, White, Male, 55, United-States, <=50K
51, Self-emp-not-inc, 175897, 5, Craft-repair, White, Male, 20, United-States, <=50K
22, Private, 99697, 9, Handlers-cleaners, White, Female, 40, United-States, <=50K
27, ?, 90270, 12, ?, Amer-Indian-Eskimo, Male, 40, United-States, <=50K
35, Private, 152375, 9, Sales, White, Male, 45, United-States, <=50K
46, Private, 171550, 9, Machine-op-inspct, White, Female, 38, United-States, <=50K
37, Private, 211154, 10, Machine-op-inspct, White, Male, 52, United-States, <=50K
24, Private, 202570, 13, Prof-specialty, Black, Male, 15, United-States, <=50K
37, Self-emp-not-inc, 168496, 9, Handlers-cleaners, White, Male, 10, United-States, <=50K
53, Private, 68898, 10, Tech-support, White, Male, 40, United-States, <=50K
27, Private, 93235, 9, Sales, White, Male, 30, United-States, <=50K
38, Private, 278924, 10, Craft-repair, White, Male, 44, United-States, <=50K
53, Self-emp-not-inc, 311020, 6, Farming-fishing, White, Male, 60, United-States, <=50K
34, Private, 175878, 10, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 543028, 9, Sales, Black, Male, 40, United-States, <=50K
39, Private, 202027, 13, Exec-managerial, White, Male, 45, United-States, >50K
43, Private, 158926, 14, Prof-specialty, Asian-Pac-Islander, Female, 50, South, <=50K
67, Self-emp-inc, 76860, 9, Exec-managerial, Asian-Pac-Islander, Male, 40, United-States, >50K
81, Self-emp-not-inc, 136063, 9, Exec-managerial, White, Male, 30, United-States, <=50K
21, Private, 186648, 10, Other-service, White, Male, 20, United-States, <=50K
23, Private, 257509, 10, Sales, White, Male, 25, United-States, <=50K
25, Private, 98155, 10, Transport-moving, White, Male, 40, United-States, <=50K
42, Private, 274198, 3, Machine-op-inspct, White, Female, 38, Mexico, <=50K
38, Private, 97083, 10, Adm-clerical, Black, Female, 40, United-States, <=50K
64, ?, 29825, 9, ?, White, Male, 5, United-States, <=50K
32, Private, 262153, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
37, Private, 214738, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
51, Private, 138022, 14, Exec-managerial, White, Male, 60, United-States, >50K
22, Private, 91842, 10, Sales, White, Female, 42, United-States, <=50K
33, Private, 373662, 2, Priv-house-serv, White, Female, 40, Guatemala, <=50K
42, Private, 162003, 9, Machine-op-inspct, White, Male, 55, United-States, <=50K
19, ?, 52114, 10, ?, White, Female, 10, United-States, <=50K
51, Local-gov, 241843, 1, Other-service, White, Male, 40, United-States, <=50K
23, Private, 375871, 9, Adm-clerical, White, Female, 40, Mexico, <=50K
37, Private, 186934, 7, Machine-op-inspct, White, Male, 44, United-States, >50K
37, Private, 176900, 9, Craft-repair, White, Male, 99, United-States, >50K
47, Private, 21906, 14, Prof-specialty, White, Female, 25, United-States, <=50K
41, Private, 132222, 15, Prof-specialty, White, Male, 40, United-States, >50K
33, Private, 143653, 9, Craft-repair, White, Male, 30, United-States, <=50K
31, Private, 111567, 13, Sales, White, Male, 40, United-States, >50K
31, Private, 78602, 12, Other-service, Amer-Indian-Eskimo, Female, 40, United-States, <=50K
35, Private, 465507, 9, Machine-op-inspct, Black, Male, 40, United-States, <=50K
38, Self-emp-inc, 196373, 9, Exec-managerial, White, Male, 40, United-States, >50K
18, Private, 293227, 9, Other-service, White, Female, 45, United-States, <=50K
20, Private, 241752, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
54, Local-gov, 166398, 10, Exec-managerial, Black, Female, 35, United-States, <=50K
40, Private, 184682, 10, Adm-clerical, White, Female, 40, United-States, <=50K
36, Self-emp-inc, 108293, 13, Exec-managerial, White, Female, 45, United-States, >50K
43, Private, 250802, 10, Craft-repair, White, Male, 35, United-States, <=50K
44, Self-emp-not-inc, 325159, 10, Farming-fishing, White, Male, 40, United-States, <=50K
44, State-gov, 174675, 9, Prof-specialty, White, Female, 40, United-States, >50K
43, Private, 227065, 14, Exec-managerial, White, Male, 43, United-States, >50K
51, Private, 269080, 4, Other-service, Black, Female, 40, United-States, <=50K
18, Private, 177722, 9, Other-service, White, Female, 20, United-States, <=50K
51, Private, 133461, 10, Exec-managerial, White, Male, 40, United-States, <=50K
41, Private, 239683, 6, Craft-repair, White, Male, 30, ?, <=50K
44, Self-emp-inc, 398473, 10, Sales, White, Male, 70, United-States, >50K
33, Local-gov, 298785, 6, Transport-moving, White, Male, 40, United-States, <=50K
33, Self-emp-not-inc, 123424, 13, Exec-managerial, White, Male, 40, United-States, >50K
42, Private, 176286, 12, Exec-managerial, White, Male, 40, United-States, >50K
25, Private, 150062, 10, Prof-specialty, White, Male, 45, United-States, <=50K
32, Private, 169240, 9, Machine-op-inspct, White, Female, 38, United-States, <=50K
32, Private, 288273, 13, Craft-repair, White, Male, 70, Mexico, <=50K
36, Private, 526968, 6, Exec-managerial, White, Female, 40, United-States, <=50K
28, Private, 57066, 9, Transport-moving, White, Male, 40, United-States, <=50K
20, Private, 323573, 9, Other-service, White, Female, 20, United-States, <=50K
35, Self-emp-inc, 368825, 10, Sales, White, Male, 60, United-States, >50K
55, Self-emp-not-inc, 189721, 9, Craft-repair, White, Male, 20, United-States, <=50K
48, Private, 164966, 13, Exec-managerial, Asian-Pac-Islander, Male, 40, India, >50K
36, ?, 94954, 11, ?, White, Female, 20, United-States, <=50K
34, Private, 202046, 9, Craft-repair, White, Male, 35, United-States, >50K
28, Private, 161538, 13, Tech-support, White, Female, 35, United-States, <=50K
67, Private, 105252, 13, Exec-managerial, White, Male, 40, United-States, >50K
37, Private, 200153, 9, Craft-repair, White, Male, 40, United-States, <=50K
44, Private, 32185, 9, Transport-moving, White, Male, 70, United-States, <=50K
25, Private, 178326, 10, Sales, White, Female, 40, United-States, <=50K
21, Private, 255957, 10, Exec-managerial, White, Female, 40, United-States, <=50K
40, State-gov, 188693, 14, Prof-specialty, White, Male, 35, United-States, >50K
78, Private, 182977, 9, Other-service, Black, Female, 40, United-States, <=50K
34, Private, 159929, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
49, Private, 123207, 9, Adm-clerical, White, Female, 44, United-States, <=50K
22, Private, 284317, 12, Adm-clerical, White, Female, 40, United-States, <=50K
23, ?, 184699, 9, ?, Black, Female, 40, United-States, <=50K
60, Self-emp-not-inc, 154474, 9, Farming-fishing, White, Male, 42, United-States, <=50K
45, Local-gov, 318280, 9, Protective-serv, White, Male, 40, United-States, >50K
63, Private, 254907, 11, Other-service, White, Female, 20, United-States, <=50K
41, Private, 349221, 9, Craft-repair, Black, Female, 35, United-States, <=50K
47, Private, 335973, 9, Adm-clerical, White, Female, 40, United-States, <=50K
44, Private, 126701, 9, Craft-repair, White, Male, 40, United-States, <=50K
51, Private, 122159, 10, Prof-specialty, White, Female, 40, United-States, <=50K
46, Private, 187370, 13, Sales, White, Male, 40, United-States, <=50K
41, Private, 194636, 11, Machine-op-inspct, White, Male, 40, United-States, <=50K
50, Self-emp-not-inc, 124793, 9, Craft-repair, White, Male, 30, United-States, <=50K
47, Private, 192835, 9, Adm-clerical, White, Male, 50, United-States, >50K
35, Private, 290226, 9, Exec-managerial, White, Male, 45, United-States, <=50K
56, Private, 112840, 9, Exec-managerial, White, Male, 55, United-States, >50K
45, Private, 89325, 14, Prof-specialty, White, Male, 45, United-States, <=50K
48, Federal-gov, 33109, 13, Exec-managerial, White, Male, 58, United-States, >50K
40, Private, 82465, 10, Machine-op-inspct, White, Male, 40, United-States, <=50K
39, Self-emp-inc, 329980, 13, Exec-managerial, White, Male, 50, United-States, >50K
20, Private, 148294, 10, Other-service, White, Male, 40, United-States, <=50K
50, Private, 168212, 16, Prof-specialty, White, Male, 65, United-States, >50K
38, State-gov, 343642, 9, Prof-specialty, White, Female, 40, United-States, >50K
23, Local-gov, 115244, 13, Prof-specialty, White, Female, 60, United-States, <=50K
31, Private, 162572, 9, Other-service, White, Male, 16, United-States, <=50K
58, Private, 356067, 13, Adm-clerical, White, Male, 40, United-States, <=50K
66, Private, 271567, 9, Machine-op-inspct, Black, Male, 40, United-States, <=50K
39, Self-emp-inc, 180804, 9, Exec-managerial, White, Male, 40, United-States, >50K
54, Self-emp-not-inc, 123011, 9, Craft-repair, White, Male, 52, United-States, >50K
26, Private, 109186, 10, Sales, White, Male, 50, Germany, <=50K
51, Private, 220537, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
34, Private, 124827, 11, Transport-moving, White, Male, 40, United-States, <=50K
50, Private, 767403, 9, Machine-op-inspct, White, Male, 40, United-States, >50K
42, Private, 118494, 10, Prof-specialty, White, Male, 44, United-States, >50K
38, Private, 173208, 14, Prof-specialty, White, Male, 25, United-States, <=50K
48, Private, 107373, 4, Handlers-cleaners, White, Male, 40, United-States, <=50K
33, Private, 26973, 11, Tech-support, White, Female, 40, United-States, >50K
51, Private, 191965, 9, Other-service, White, Female, 32, United-States, <=50K
22, Private, 122346, 9, Craft-repair, White, Male, 40, United-States, <=50K
19, ?, 117201, 9, ?, White, Male, 30, United-States, <=50K
41, Private, 198316, 10, Craft-repair, White, Male, 50, Japan, <=50K
48, Local-gov, 123075, 14, Prof-specialty, White, Male, 35, United-States, >50K
42, Private, 209370, 9, Sales, White, Female, 30, United-States, <=50K
34, Private, 33117, 10, Other-service, White, Male, 40, United-States, <=50K
23, Private, 129042, 9, Machine-op-inspct, Black, Female, 40, United-States, <=50K
56, Private, 169133, 9, Other-service, White, Male, 50, Yugoslavia, <=50K
30, Private, 201624, 13, Prof-specialty, Black, Male, 45, ?, <=50K
45, Private, 368561, 9, Exec-managerial, White, Male, 55, United-States, >50K
48, Private, 207848, 6, Adm-clerical, White, Female, 40, United-States, <=50K
48, Self-emp-inc, 138370, 14, Sales, Asian-Pac-Islander, Male, 50, India, <=50K
31, Private, 93106, 11, Adm-clerical, White, Female, 40, United-States, <=50K
20, State-gov, 223515, 12, Other-service, White, Male, 20, United-States, <=50K
27, Private, 389713, 10, Sales, White, Male, 40, United-States, <=50K
32, Private, 206365, 9, Other-service, Black, Female, 40, United-States, <=50K
76, ?, 431192, 4, ?, White, Male, 2, United-States, <=50K
19, ?, 241616, 9, ?, White, Male, 40, United-States, <=50K
66, Self-emp-inc, 150726, 5, Exec-managerial, White, Male, 1, ?, <=50K
37, Private, 123785, 9, Other-service, White, Male, 75, United-States, <=50K
34, Private, 289984, 9, Priv-house-serv, Black, Female, 30, United-States, <=50K
34, ?, 164309, 7, ?, White, Female, 8, United-States, <=50K
90, Private, 137018, 9, Other-service, White, Female, 40, United-States, <=50K
23, Private, 137994, 10, Machine-op-inspct, Black, Female, 40, United-States, <=50K
43, Private, 341204, 10, Adm-clerical, White, Female, 40, United-States, <=50K
44, Private, 167005, 13, Exec-managerial, White, Male, 60, United-States, >50K
24, Private, 34446, 10, Tech-support, White, Female, 37, United-States, <=50K
28, Private, 187160, 15, Prof-specialty, White, Male, 55, United-States, <=50K
64, ?, 196288, 12, ?, White, Female, 20, United-States, <=50K
23, Private, 217961, 10, Other-service, White, Male, 40, United-States, <=50K
20, Private, 74631, 10, Sales, White, Female, 50, United-States, <=50K
36, Private, 156667, 13, Prof-specialty, White, Male, 50, United-States, >50K
61, Private, 125155, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
53, Self-emp-not-inc, 263925, 13, Sales, White, Male, 40, Canada, >50K
30, Private, 296453, 13, Adm-clerical, White, Male, 40, United-States, >50K
52, Self-emp-not-inc, 44728, 10, Sales, White, Male, 55, United-States, >50K
38, Private, 193026, 10, Craft-repair, White, Male, 40, Iran, <=50K
32, Private, 87643, 13, Sales, White, Male, 40, United-States, <=50K
30, Self-emp-not-inc, 106742, 8, Transport-moving, White, Male, 75, United-States, <=50K
41, Private, 302122, 11, Craft-repair, White, Female, 40, United-States, <=50K
49, Local-gov, 193960, 14, Prof-specialty, White, Male, 40, United-States, >50K
45, Private, 185385, 9, Craft-repair, White, Male, 47, United-States, >50K
43, Self-emp-not-inc, 277647, 9, Exec-managerial, White, Male, 35, United-States, <=50K
61, Private, 128848, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
54, Private, 377701, 9, Other-service, White, Male, 32, Mexico, <=50K
34, Private, 157886, 12, Other-service, White, Female, 40, United-States, <=50K
49, Private, 175958, 10, Sales, White, Male, 80, United-States, >50K
38, Private, 223004, 10, Other-service, White, Male, 40, United-States, <=50K
35, Private, 199352, 15, Prof-specialty, White, Male, 80, United-States, >50K
36, Private, 29984, 8, Transport-moving, White, Male, 40, United-States, <=50K
30, Private, 181651, 13, Exec-managerial, White, Male, 50, United-States, <=50K
36, Private, 117312, 12, Tech-support, White, Female, 60, United-States, <=50K
22, Local-gov, 34029, 13, Prof-specialty, White, Female, 20, United-States, <=50K
38, Private, 132879, 9, Craft-repair, White, Male, 40, United-States, >50K
37, Private, 215310, 9, Craft-repair, White, Male, 50, United-States, >50K
48, State-gov, 55863, 16, Prof-specialty, White, Female, 46, United-States, >50K
17, Private, 220384, 7, Adm-clerical, White, Male, 15, United-States, <=50K
19, Self-emp-not-inc, 36012, 10, Craft-repair, White, Male, 20, United-States, <=50K
27, Private, 137645, 13, Sales, Black, Female, 40, United-States, <=50K
22, Private, 191342, 13, Sales, Asian-Pac-Islander, Male, 50, Taiwan, <=50K
49, Private, 31339, 9, Craft-repair, White, Male, 40, United-States, <=50K
43, State-gov, 227910, 11, Prof-specialty, White, Female, 40, United-States, >50K
43, Private, 173728, 13, Prof-specialty, White, Female, 40, United-States, <=50K
19, Local-gov, 167816, 9, Exec-managerial, White, Female, 35, United-States, <=50K
58, Self-emp-not-inc, 81642, 9, Farming-fishing, White, Male, 60, United-States, <=50K
41, Local-gov, 195258, 10, Protective-serv, White, Male, 40, United-States, >50K
31, Private, 232475, 10, Adm-clerical, White, Male, 40, United-States, <=50K
30, Private, 241259, 11, Transport-moving, White, Male, 40, United-States, <=50K
32, Private, 118161, 9, Protective-serv, White, Male, 40, United-States, <=50K
29, Private, 201954, 13, Exec-managerial, White, Male, 35, United-States, <=50K
42, Private, 150533, 10, Exec-managerial, White, Male, 52, United-States, >50K
38, Private, 412296, 9, Craft-repair, White, Male, 28, United-States, <=50K
41, Federal-gov, 133060, 12, Prof-specialty, White, Male, 40, United-States, >50K
44, Self-emp-not-inc, 120539, 13, Sales, White, Male, 50, United-States, >50K
31, Private, 196025, 16, Prof-specialty, Asian-Pac-Islander, Male, 60, China, <=50K
34, Private, 107793, 9, Craft-repair, White, Male, 40, United-States, <=50K
21, Private, 163870, 10, Adm-clerical, White, Male, 40, United-States, <=50K
22, Self-emp-not-inc, 361280, 13, Prof-specialty, Asian-Pac-Islander, Male, 20, India, <=50K
62, Private, 92178, 6, Machine-op-inspct, White, Male, 40, United-States, <=50K
19, ?, 80710, 9, ?, White, Female, 40, United-States, <=50K
29, Self-emp-inc, 260729, 9, Sales, White, Female, 25, United-States, >50K
43, Private, 182254, 10, Prof-specialty, White, Female, 40, United-States, <=50K
68, ?, 140282, 4, ?, White, Male, 8, United-States, <=50K
45, Self-emp-inc, 149865, 13, Machine-op-inspct, White, Male, 60, United-States, >50K
39, Self-emp-inc, 218184, 5, Exec-managerial, White, Male, 40, Mexico, <=50K
41, Private, 118619, 13, Exec-managerial, Black, Male, 50, United-States, <=50K
34, Self-emp-not-inc, 196791, 12, Prof-specialty, White, Female, 25, United-States, >50K
34, Local-gov, 167999, 9, Adm-clerical, White, Female, 33, United-States, <=50K
31, Private, 51259, 13, Prof-specialty, White, Male, 47, United-States, <=50K
29, Private, 131088, 9, Handlers-cleaners, White, Male, 25, United-States, <=50K
41, Private, 118212, 13, Craft-repair, White, Male, 40, United-States, >50K
41, Private, 293791, 11, Transport-moving, White, Male, 55, United-States, <=50K
35, Self-emp-inc, 289430, 14, Sales, White, Male, 45, Mexico, >50K
33, Private, 35378, 13, Sales, White, Female, 45, United-States, >50K
37, State-gov, 60227, 13, Adm-clerical, White, Male, 38, United-States, <=50K
69, Private, 168139, 9, Sales, White, Female, 40, United-States, <=50K
34, Private, 290763, 9, Handlers-cleaners, White, Female, 40, United-States, <=50K
60, Self-emp-inc, 226355, 11, Machine-op-inspct, White, Male, 70, ?, >50K
36, Private, 51100, 10, Craft-repair, White, Male, 40, United-States, <=50K
41, Private, 227644, 9, Transport-moving, White, Male, 50, United-States, <=50K
58, Local-gov, 205267, 13, Prof-specialty, White, Female, 40, United-States, >50K
53, Private, 288020, 13, Prof-specialty, Asian-Pac-Islander, Male, 40, Japan, <=50K
29, Private, 140863, 10, Tech-support, White, Male, 40, United-States, <=50K
45, Federal-gov, 170915, 9, Tech-support, White, Female, 40, United-States, <=50K
34, State-gov, 50178, 10, Exec-managerial, White, Male, 38, United-States, <=50K
36, Private, 112497, 13, Tech-support, White, Male, 40, United-States, <=50K
48, Private, 95244, 10, Other-service, Black, Female, 35, United-States, <=50K
20, Private, 117606, 11, Adm-clerical, White, Female, 40, United-States, <=50K
35, Private, 89508, 9, Transport-moving, White, Male, 50, United-States, >50K
63, Federal-gov, 124244, 9, Handlers-cleaners, Black, Male, 40, United-States, <=50K
41, Self-emp-not-inc, 154374, 10, Other-service, White, Male, 45, United-States, <=50K
28, Private, 294936, 13, Prof-specialty, White, Male, 45, United-States, <=50K
30, Private, 347132, 10, Machine-op-inspct, Black, Female, 40, United-States, <=50K
34, ?, 181934, 9, ?, White, Female, 40, United-States, <=50K
31, Private, 316672, 9, Other-service, White, Female, 40, Mexico, <=50K
37, Private, 189382, 11, Adm-clerical, White, Female, 38, United-States, <=50K
42, ?, 184018, 10, ?, White, Male, 40, United-States, <=50K
